City,Business Name,Address,Website,Review Text,Timestamp,Stars,TrueTimestamp,sentiment,sentiment_num,Year
bab+taza,Banque Populaire,"6XJW+R4J, Taza",https://bpnet.gbp.ma/,trés bon endroit .,il y a 3 ans,3,2022-03-14 21:22:17.435097,positive,2,2022
bab+taza,Banque Populaire,"6XJW+R4J, Taza",https://bpnet.gbp.ma/,💰💰💰💰💰 …,il y a 2 ans,5,2023-03-14 21:22:17.435097,positive,2,2023
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"après une tres mauvaise expérience depuis 5 ans ,nous revoilà, même problème pas de directeur sur place ,toujours une file d'attente gigantesque et serise sur le gâteau, personne ne répond ni sur le fix ni sur demande. a fuiiiiiiiiiire",il y a 5 mois,1,2024-10-14 21:22:17.435097,negative,0,2024
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Site indisponible pour des raisons de maintenance, Nous vous invitons à réessayer ultérieurement, nous nous excusons pour ce désagrément.

meeeeerrrrrddddddd",il y a 7 ans,1,2018-03-15 21:22:17.435097,negative,0,2018
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Numéros de contact toujours injoignables !,il y a 3 ans,1,2022-03-14 21:22:17.435097,positive,2,2022
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,C'est une chaleureux banque,il y a 6 ans,4,2019-03-15 21:22:17.435097,positive,2,2019
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Bon emplacement,il y a 7 ans,3,2018-03-15 21:22:17.435097,positive,2,2018
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Le meilleur endroit au monde, votre argent vous attend, IBAN",il y a 5 ans,5,2020-03-14 21:22:17.435097,positive,2,2020
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 4 mois,4,2024-11-13 21:22:17.435097,negative,0,2024
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 3 ans,1,2022-03-14 21:22:17.435097,negative,0,2022
bab+taza,Attijariwafa Bank,"6XCR+JRP, S311, Taza",https://business.google.com/create?fp=7365990832647484484&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 8 ans,5,2017-03-15 21:22:17.435097,negative,0,2017
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,meilleurs banque de la place.,il y a 8 ans,5,2017-03-15 21:22:17.435097,positive,2,2017
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"2 distributeurs automatiques de billets en activité pour Mastercard + visa, commission 35dirham",il y a 2 ans,5,2023-03-14 21:22:17.435097,positive,2,2023
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Le guichet automatique s'est éteint lors de la distribution d'argent, l'argent a été débité de la carte, mais n'a pas été émis",il y a 2 ans,1,2023-03-14 21:22:17.435097,negative,0,2023
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Frais de 35 Dh pour un retrait de 2 000 Dh,il y a un an,4,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Super équipe.
Excellente agence. Les collaborateurs ne lésinent pas sur le conseil aux clients",il y a 8 ans,4,2017-03-15 21:22:17.436096,positive,2,2017
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,J'ai juste utilisé le guichet automatique à l'extérieur pour obtenir de l'argent. travaillé.,il y a 10 ans,4,2015-03-16 21:22:17.436096,positive,2,2015
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Ajout de 23MAD à la transaction.,il y a 6 ans,5,2019-03-15 21:22:17.436096,neutral,1,2019
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Agence boulevard Hassan II,il y a 8 ans,4,2017-03-15 21:22:17.436096,positive,2,2017
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 11 mois,1,2024-04-17 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a un an,4,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a un an,1,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a un an,5,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 5 ans,1,2020-03-14 21:22:17.436096,negative,0,2020
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 7 ans,2,2018-03-15 21:22:17.436096,negative,0,2018
bab+taza,Attijariwafa Bank,"5P9M+6RW, Av. Hassan II, Chefchaouen",https://business.google.com/create?fp=10269163609520897513&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,No review text found,il y a 7 ans,5,2018-03-15 21:22:17.436096,negative,0,2018
bab+taza,Banque Populaire,"CW8H+M5J, Quaà Asserasse",https://business.google.com/create?fp=15682002200388899259&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Une caisse enregistreuse automatique est extrêmement importante pour les passants, les voyageurs et les résidents. Vous avez bien fait, que Dieu vous récompense.",il y a 3 ans,5,2022-03-14 21:22:17.436096,positive,2,2022
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"A fuir! Je ne recommande pas du tout ! Gestion client très décevante! Ils sont top pour solliciter notre argent mais dès qu'on en a besoin, on ne retrouve plus rien. Voilà un mois que je cherche à récupérer mon argent, pour cela il faut une réclamation faute de l'avoir laissé dormir ! Super, je ne suis pas morte, je plains certains héritiers car si des comptes sont ouverts personne ne viendra les informer car j'ai l'impression qu'il s'approprie l'argent ! Une honte ! Ici , pas de communication ou très peu en France. Je déplore la façon de gérer de cette banque ! Je suis toujours en attente de voir mon argent alors que j'en ai besoin maintenant 🤬. Je ne parle pas du service client qui coupe à chaque fois ni de l'application pour laquelle je ne reçois pas les mots de passe. Tout est à revoir. Seule point positif, une conseillère clientèle en agence agréable mais la patience a des limites....",il y a 5 mois,1,2024-10-14 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,À fuir! JE NE RECOMMANDE ABSOLUMENT PAS POUR LES MRE. Banque qui vol l'argent de ses clients! J'ai l'impression que je parle avec un mur! Ça fait des jours que j'envoie des e-mails & des messages sur l'application mais en vain! J'attends mon virement depuis plus d'un mois et 10 jours et toujours rien sur mon compte bancaire. Je suis vraiment déçu de la qualité médiocre de votre service. Je vais partager mon expérience dans mon entourage afin de fuir votre banque de merde qui est inutile.,il y a 4 mois,1,2024-11-13 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Les employés sont complètement injoignables par téléphone et même lorsque vous réclamez au service clientèle, même le responsable de l'agence qui est censé veiller à la prise en charge correcte de ses clients. Une demande non traitée depuis plus de 5 mois. Je déconseille AttijariWafa Bank.",il y a 3 mois,1,2024-12-13 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Je tiens à partager mon expérience catastrophique avec la banque ATTIJARIWAFA BANQUE, afin d'avertir tous ceux qui envisagent de faire affaire avec eux. J'ai déposé un montant de 4600 dh au guichet automatique le 11/09/2024 à selouane,NADOR, et une erreur s'est survenue lors de l'opération, ce qui a eu pour conséquence le blocage de la somme, sans que le montant ne soit crédité sur mon compte.( chose qui ne devrait pas arriver et qui nous amène à poser des questions sur la sécurité et la confidentialité des appareils bancaires). presque un mois plus tard, et après plusieurs réclamations la banque m'a versé un montant qui ne représente même pas la moitié de la somme perdue, et malgré mes multiples réclamations en agence et sur l'application, je n'ai obtenu aucune réponse satisfaisante jusqu'à maintenant ( presque 2 mois de retard !!!)
Le manque de transparence, d'assistance, et de réactivité de cette banque est tout simplement scandaleux. Il est inacceptable qu'un client doit se battre autant pour récupérer son propre argent. Je vous conseille vivement de réfléchir à deux fois avant de confier vos finances à ATTIJARIWAFA. Si c'est ainsi qu'ils traitent leurs clients, personne n'est à l'abri d'un tel cauchemar. Méfiez-vous!!",il y a 4 mois,1,2024-11-13 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Le personnel manque de professionnalisme, et il est inutile d’espérer résoudre le problème pour lequel vous vous êtes déplacé dés la 1ère visite. Cela fait un mois et trois visites à l’agence pour clôturer mon compte, et je n’ai toujours pas obtenu satisfaction.

Je tiens également à préciser que l’offre L’Bankalik pour les plus de 35 ans n’est pas à 5 DH, comme annoncé sur le site ou en agence Attijari. Un prélèvement supplémentaire d’au moins 22 DH par trimestre est effectué, ce qui rend l’offre loin d’être transparente.",il y a 5 mois,1,2024-10-14 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Je suis marocain résident a l étranger j ai une assurance de rapatriement que j' ai souscrit à cette banque nulle comme tout,
Mon beau père est décédé au mois de novembre 2023, j ai pris deux billets aller retour pour ma femme et moi .
En revenant j' ai envoyé toutes les pièces demandées, ils m ont répondu qu il fallait que je leur renvoie les billets retours chose faite par mail. A chaque fois que je leur téléphone ils me donnent une adresse mail pour leur renvoyer les documents demandés... toujours le même scénario et des promesses en l'air que je serai remboursé sous deux semaines...j attends toujours et aucun remboursement en vue.Fuyez cette banque... Quand ils prélèvent ils demandent pas votre avis mais quand vous demandez remboursement des paroles et des paroles...
Je vais partir de cette banque.",il y a 9 mois,1,2024-06-16 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Les banques en gros cosomodo  n'ont jamais  joignable  ni professionnalisme,il y a 3 semaines,1,2025-02-20 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,C est des voleurs et incompétent à fuir absolument il ce foutent de la gueule des MRE pour rentrer de l argent ils sont là mais pour la récupérer ya plus personne,il y a 4 mois,1,2024-11-13 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Situé au 2 boulevard Moulay Youssef à Casablanca, le siège d'Attijariwafa Bank, est avant tout un beau bâtiment, avec respectivement plusieurs départements chacun s’attelant a ses activité dans un souci de qualité.

Des ressources humaines, aux relations public, en passant par les différents services, en générale le personnel de Attijariwafa bank, est jeune, compétent, dynamique et qualifié.

Il s'agit là de mon avis relatif à mon expérience client avec différentes agence Attijariwafa.",il y a 6 ans,5,2019-03-15 21:22:17.436096,positive,2,2019
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Recmamation comportement agence attijari Riad meknes : je conteste le comportement non professionnel de vos agents assiduité 0 comportement professionnel 0 l'agent m'a traité dimpolie plusieurs clients reclament ce comportement repetitif merci de vous referer au enregistrements d
e vos caméras en date du 28/06/2024",il y a 8 mois,1,2024-07-16 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Ma carte a été avalée par 1 de vos guichet ce samedi la permanence qui doit répondre H /24, est aux abonnés absents, après  17appels.
Je déconseille vivement cette soit disant banque qui n'a que le nom. Aucune efficacité, ni soutien, ni ampathie pour le client, ce n'est que de la poudre aux yeux, le miroir aux alouettes. Votre carte avalée, c'est le week-end, débrouillez vous. BRAVO.",il y a un an,1,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,Personne n'est capable de répondre au téléphone. Juste la honte. On nous laisse en suspens. Et un service null. On prend les clients pour de la m...de.,il y a 6 mois,1,2024-09-14 21:22:17.436096,negative,0,2024
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Si j'avais la capacité de noter 0 étoile, je le ferais sans hésitation. Nous avons rencontré un problème de portabilité qui dure depuis un mois, nous ne pouvons pas accéder à l'application en raison du changement d'opérateur. L'agent de l'agence Zarktouni est manifestement incompétent, sa réponse étant ""ma3andi mandir lik"", et même lorsque nous avons essayé de fermer notre compte pour passer à SoGe ou Pocketbank, ils nous ont bloqués.",il y a un an,1,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Vraiment c est honteux d avoir un service clientéle 0 qui coupe le téléphone agence qui ne répond plus aucun geste commercial ni un coup de main vous devez travailler sur le relationnelle.votre siége n a pas  un traitement professionnel ni le service client mais aussi le personnel de l agence c est grave d avoir une structure marocaine qui doit être le leader dans le secteur banquier.
MALHEURESEUMENT",il y a un an,1,2025-03-13 21:22:17.436096,negative,0,2025
bab+taza,Attijariwafa Bank,"2 Bd Moulay Youssef, Casablanca 20250",https://business.google.com/create?fp=5015811016522508253&hl=fr&authuser=0&gmbsrc=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=ma-fr-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Une banque d’escroc, ce sont des menteurs et des voleurs! Ne souscrivez surtout pas à leur assurance décès… mon père est décédé le 30/07 nous avons transmis l’acte de décès au banquier le 02/08. Ils ne veulent pas verser l’indemnité pour laquelle mon père a cotiser toute sa vie ! La raison est : parce qu’ils ne savaient que mon père était décédé… « bizarre bizarre le compte a été bloqué le 02/08 par magie ! » l’assurance et la banque sont 2 choses différentes d’après eux ! une sacrée bande de voleurs je n’ai jamais vu cela j’ai honte",il y a 3 ans,1,2022-03-14 21:22:17.436096,negative,0,2022
